codigo_boya,nombre_boya,tipo_boya,fecha,Hs_media_diaria_m,Hs_maxima_diaria_m,observaciones_diarias
2242,Cabo de Peñas,Exterior,2017-04-29,1.4,1.95,24
2242,Cabo de Peñas,Exterior,2017-04-30,3.11,4.66,24
2242,Cabo de Peñas,Exterior,2017-05-01,3.79,4.36,24
2242,Cabo de Peñas,Exterior,2017-05-02,2.32,3.41,24
2242,Cabo de Peñas,Exterior,2017-05-03,1.58,1.94,24
2242,Cabo de Peñas,Exterior,2017-05-04,1.89,2.78,24
2242,Cabo de Peñas,Exterior,2017-05-05,2.32,2.87,24
2242,Cabo de Peñas,Exterior,2017-05-06,1.27,1.74,24
2242,Cabo de Peñas,Exterior,2017-05-07,0.75,0.98,24
2242,Cabo de Peñas,Exterior,2017-05-08,1.35,1.8,24
2242,Cabo de Peñas,Exterior,2017-05-09,2.16,2.74,24
2242,Cabo de Peñas,Exterior,2017-05-10,1.24,2.34,24
2242,Cabo de Peñas,Exterior,2017-05-11,0.67,0.81,24
2242,Cabo de Peñas,Exterior,2017-05-12,0.6,0.87,24
2242,Cabo de Peñas,Exterior,2017-05-13,0.97,1.28,24
2242,Cabo de Peñas,Exterior,2017-05-14,1.15,1.33,24
2242,Cabo de Peñas,Exterior,2017-05-15,1.1,1.46,24
2242,Cabo de Peñas,Exterior,2017-05-16,1.24,1.63,24
2242,Cabo de Peñas,Exterior,2017-05-17,1.31,1.58,24
2242,Cabo de Peñas,Exterior,2017-05-18,1.9,2.53,24
2242,Cabo de Peñas,Exterior,2017-05-19,2.39,3.19,24
2242,Cabo de Peñas,Exterior,2017-05-20,1.84,2.37,24
2242,Cabo de Peñas,Exterior,2017-05-21,1.56,1.66,10
2242,Cabo de Peñas,Exterior,2017-05-22,,,0
2242,Cabo de Peñas,Exterior,2017-05-23,,,0
2242,Cabo de Peñas,Exterior,2017-05-24,1.1,1.41,16
2242,Cabo de Peñas,Exterior,2017-05-25,0.89,1.17,24
2242,Cabo de Peñas,Exterior,2017-05-26,1.09,1.24,24
2242,Cabo de Peñas,Exterior,2017-05-27,1.07,1.25,24
2242,Cabo de Peñas,Exterior,2017-05-28,0.81,0.94,24
2242,Cabo de Peñas,Exterior,2017-05-29,0.9,1.13,24
2242,Cabo de Peñas,Exterior,2017-05-30,0.69,0.81,24
2242,Cabo de Peñas,Exterior,2017-05-31,0.74,0.86,24
2242,Cabo de Peñas,Exterior,2017-06-01,0.95,1.78,24
2242,Cabo de Peñas,Exterior,2017-06-02,2.07,2.61,24
2242,Cabo de Peñas,Exterior,2017-06-03,1.72,1.99,24
2242,Cabo de Peñas,Exterior,2017-06-04,1.83,2.45,24
2242,Cabo de Peñas,Exterior,2017-06-05,1.75,2.72,24
2242,Cabo de Peñas,Exterior,2017-06-06,2.7,3.29,24
2242,Cabo de Peñas,Exterior,2017-06-07,2.06,2.58,24
2242,Cabo de Peñas,Exterior,2017-06-08,1.28,1.81,24
2242,Cabo de Peñas,Exterior,2017-06-09,1.68,2.3,24
2242,Cabo de Peñas,Exterior,2017-06-10,1.77,2.12,24
2242,Cabo de Peñas,Exterior,2017-06-11,2.92,3.44,24
2242,Cabo de Peñas,Exterior,2017-06-12,2.2,2.65,24
2242,Cabo de Peñas,Exterior,2017-06-13,1.65,2.21,24
2242,Cabo de Peñas,Exterior,2017-06-14,1.45,2.17,24
2242,Cabo de Peñas,Exterior,2017-06-15,2.1,3.01,24
2242,Cabo de Peñas,Exterior,2017-06-16,1.9,2.5,24
2242,Cabo de Peñas,Exterior,2017-06-17,1.7,1.93,24
2242,Cabo de Peñas,Exterior,2017-06-18,1.33,1.57,24
2242,Cabo de Peñas,Exterior,2017-06-19,1.0,1.33,24
2242,Cabo de Peñas,Exterior,2017-06-20,0.83,1.02,24
2242,Cabo de Peñas,Exterior,2017-06-21,0.72,0.98,24
2242,Cabo de Peñas,Exterior,2017-06-22,0.69,0.87,24
2242,Cabo de Peñas,Exterior,2017-06-23,0.69,0.89,24
2242,Cabo de Peñas,Exterior,2017-06-24,1.06,1.46,24
2242,Cabo de Peñas,Exterior,2017-06-25,1.24,1.65,24
2242,Cabo de Peñas,Exterior,2017-06-26,1.22,1.45,24
2242,Cabo de Peñas,Exterior,2017-06-27,1.23,2.09,24
2242,Cabo de Peñas,Exterior,2017-06-28,2.94,5.58,24
2242,Cabo de Peñas,Exterior,2017-06-29,3.78,4.6,24
2242,Cabo de Peñas,Exterior,2017-06-30,3.83,4.77,24
2242,Cabo de Peñas,Exterior,2017-07-01,2.64,3.73,24
2242,Cabo de Peñas,Exterior,2017-07-02,1.2,1.52,24
2242,Cabo de Peñas,Exterior,2017-07-03,1.27,1.51,24
2242,Cabo de Peñas,Exterior,2017-07-04,1.39,1.65,24
2242,Cabo de Peñas,Exterior,2017-07-05,1.02,1.1,24
2242,Cabo de Peñas,Exterior,2017-07-06,0.66,0.81,24
2242,Cabo de Peñas,Exterior,2017-07-07,0.58,0.7,24
2242,Cabo de Peñas,Exterior,2017-07-08,0.71,0.96,24
2242,Cabo de Peñas,Exterior,2017-07-09,1.17,1.34,24
2242,Cabo de Peñas,Exterior,2017-07-10,1.36,1.5,24
2242,Cabo de Peñas,Exterior,2017-07-11,1.34,1.71,24
2242,Cabo de Peñas,Exterior,2017-07-12,1.7,2.04,24
2242,Cabo de Peñas,Exterior,2017-07-13,1.44,1.81,24
2242,Cabo de Peñas,Exterior,2017-07-14,1.15,1.35,24
2242,Cabo de Peñas,Exterior,2017-07-15,1.16,1.24,24
2242,Cabo de Peñas,Exterior,2017-07-16,1.17,1.35,24
2242,Cabo de Peñas,Exterior,2017-07-17,1.36,1.59,24
2242,Cabo de Peñas,Exterior,2017-07-18,1.63,1.97,24
2242,Cabo de Peñas,Exterior,2017-07-19,1.45,1.94,24
2242,Cabo de Peñas,Exterior,2017-07-20,2.12,2.94,24
2242,Cabo de Peñas,Exterior,2017-07-21,1.89,2.71,24
2242,Cabo de Peñas,Exterior,2017-07-22,2.36,2.77,24
2242,Cabo de Peñas,Exterior,2017-07-23,2.06,2.38,24
2242,Cabo de Peñas,Exterior,2017-07-24,1.5,1.77,24
2242,Cabo de Peñas,Exterior,2017-07-25,1.02,1.15,24
2242,Cabo de Peñas,Exterior,2017-07-26,0.91,1.19,24
2242,Cabo de Peñas,Exterior,2017-07-27,1.43,1.75,24
2242,Cabo de Peñas,Exterior,2017-07-28,2.06,2.82,24
2242,Cabo de Peñas,Exterior,2017-07-29,2.65,3.47,24
2242,Cabo de Peñas,Exterior,2017-07-30,2.07,2.54,24
2242,Cabo de Peñas,Exterior,2017-07-31,1.53,1.78,24
2242,Cabo de Peñas,Exterior,2017-08-01,1.29,1.47,24
2242,Cabo de Peñas,Exterior,2017-08-02,1.11,1.58,24
2242,Cabo de Peñas,Exterior,2017-08-03,2.2,3.44,23
2242,Cabo de Peñas,Exterior,2017-08-04,2.42,3.2,24
2242,Cabo de Peñas,Exterior,2017-08-05,1.45,1.81,24
2242,Cabo de Peñas,Exterior,2017-08-06,1.3,1.44,24
2242,Cabo de Peñas,Exterior,2017-08-07,1.5,1.69,24
2242,Cabo de Peñas,Exterior,2017-08-08,1.67,1.92,24
2242,Cabo de Peñas,Exterior,2017-08-09,1.87,2.14,24
2242,Cabo de Peñas,Exterior,2017-08-10,1.66,2.02,24
2242,Cabo de Peñas,Exterior,2017-08-11,1.04,1.55,24
2242,Cabo de Peñas,Exterior,2017-08-12,0.66,0.9,24
2242,Cabo de Peñas,Exterior,2017-08-13,0.96,1.22,24
2242,Cabo de Peñas,Exterior,2017-08-14,0.92,1.13,24
2242,Cabo de Peñas,Exterior,2017-08-15,0.63,0.88,24
2242,Cabo de Peñas,Exterior,2017-08-16,0.71,0.98,24
2242,Cabo de Peñas,Exterior,2017-08-17,1.19,1.45,24
2242,Cabo de Peñas,Exterior,2017-08-18,1.29,1.58,24
2242,Cabo de Peñas,Exterior,2017-08-19,1.42,1.67,24
2242,Cabo de Peñas,Exterior,2017-08-20,1.51,1.67,24
2242,Cabo de Peñas,Exterior,2017-08-21,1.43,1.71,24
2242,Cabo de Peñas,Exterior,2017-08-22,1.62,2.13,24
2242,Cabo de Peñas,Exterior,2017-08-23,1.2,1.37,24
2242,Cabo de Peñas,Exterior,2017-08-24,1.12,1.25,24
2242,Cabo de Peñas,Exterior,2017-08-25,0.78,0.93,24
2242,Cabo de Peñas,Exterior,2017-08-26,0.61,0.73,24
2242,Cabo de Peñas,Exterior,2017-08-27,0.92,1.06,24
2242,Cabo de Peñas,Exterior,2017-08-28,0.69,0.83,24
2242,Cabo de Peñas,Exterior,2017-08-29,0.68,1.16,24
2242,Cabo de Peñas,Exterior,2017-08-30,1.68,2.41,24
2242,Cabo de Peñas,Exterior,2017-08-31,1.83,2.2,24
2242,Cabo de Peñas,Exterior,2017-09-01,1.43,1.7,24
2242,Cabo de Peñas,Exterior,2017-09-02,1.12,1.36,24
2242,Cabo de Peñas,Exterior,2017-09-03,1.26,1.79,24
2242,Cabo de Peñas,Exterior,2017-09-04,2.08,2.36,24
2242,Cabo de Peñas,Exterior,2017-09-05,1.99,2.56,24
2242,Cabo de Peñas,Exterior,2017-09-06,1.65,1.96,24
2242,Cabo de Peñas,Exterior,2017-09-07,2.26,2.84,24
2242,Cabo de Peñas,Exterior,2017-09-08,1.95,2.46,24
2242,Cabo de Peñas,Exterior,2017-09-09,3.16,3.7,24
2242,Cabo de Peñas,Exterior,2017-09-10,2.79,3.61,24
2242,Cabo de Peñas,Exterior,2017-09-11,3.87,5.49,24
2242,Cabo de Peñas,Exterior,2017-09-12,3.92,6.14,24
2242,Cabo de Peñas,Exterior,2017-09-13,2.54,3.16,24
2242,Cabo de Peñas,Exterior,2017-09-14,3.26,4.02,24
2242,Cabo de Peñas,Exterior,2017-09-15,2.95,3.82,24
2242,Cabo de Peñas,Exterior,2017-09-16,1.86,2.31,24
2242,Cabo de Peñas,Exterior,2017-09-17,1.61,1.78,24
2242,Cabo de Peñas,Exterior,2017-09-18,1.32,1.64,24
2242,Cabo de Peñas,Exterior,2017-09-19,0.94,1.3,24
2242,Cabo de Peñas,Exterior,2017-09-20,0.63,0.7,24
2242,Cabo de Peñas,Exterior,2017-09-21,1.16,1.59,24
2242,Cabo de Peñas,Exterior,2017-09-22,1.29,1.57,24
2242,Cabo de Peñas,Exterior,2017-09-23,1.61,1.88,24
2242,Cabo de Peñas,Exterior,2017-09-24,2.7,3.76,24
2242,Cabo de Peñas,Exterior,2017-09-25,2.45,3.02,24
2242,Cabo de Peñas,Exterior,2017-09-26,1.56,2.05,24
2242,Cabo de Peñas,Exterior,2017-09-27,1.56,2.17,24
2242,Cabo de Peñas,Exterior,2017-09-28,1.67,2.1,24
2242,Cabo de Peñas,Exterior,2017-09-29,2.24,3.94,24
2242,Cabo de Peñas,Exterior,2017-09-30,3.09,3.97,24
2242,Cabo de Peñas,Exterior,2017-10-01,2.5,2.8,24
2242,Cabo de Peñas,Exterior,2017-10-02,2.19,2.53,24
2242,Cabo de Peñas,Exterior,2017-10-03,2.26,2.59,24
2242,Cabo de Peñas,Exterior,2017-10-04,2.1,2.38,24
2242,Cabo de Peñas,Exterior,2017-10-05,1.47,1.85,24
2242,Cabo de Peñas,Exterior,2017-10-06,1.52,1.68,24
2242,Cabo de Peñas,Exterior,2017-10-07,1.56,1.8,24
2242,Cabo de Peñas,Exterior,2017-10-08,1.06,1.45,24
2242,Cabo de Peñas,Exterior,2017-10-09,0.85,1.02,24
2242,Cabo de Peñas,Exterior,2017-10-10,0.69,0.82,24
2242,Cabo de Peñas,Exterior,2017-10-11,1.37,1.86,24
2242,Cabo de Peñas,Exterior,2017-10-12,2.26,2.7,24
2242,Cabo de Peñas,Exterior,2017-10-13,1.73,2.16,24
2242,Cabo de Peñas,Exterior,2017-10-14,1.82,2.51,24
2242,Cabo de Peñas,Exterior,2017-10-15,1.87,2.44,24
2242,Cabo de Peñas,Exterior,2017-10-16,2.08,3.15,24
2242,Cabo de Peñas,Exterior,2017-10-17,2.76,3.73,24
2242,Cabo de Peñas,Exterior,2017-10-18,1.75,2.47,24
2242,Cabo de Peñas,Exterior,2017-10-19,1.81,2.08,24
2242,Cabo de Peñas,Exterior,2017-10-20,2.29,2.86,24
2242,Cabo de Peñas,Exterior,2017-10-21,4.4,5.67,24
2242,Cabo de Peñas,Exterior,2017-10-22,4.72,6.46,24
2242,Cabo de Peñas,Exterior,2017-10-23,2.35,3.66,24
2242,Cabo de Peñas,Exterior,2017-10-24,2.48,3.97,24
2242,Cabo de Peñas,Exterior,2017-10-25,2.77,3.37,24
2242,Cabo de Peñas,Exterior,2017-10-26,1.91,2.39,24
2242,Cabo de Peñas,Exterior,2017-10-27,1.24,1.54,24
2242,Cabo de Peñas,Exterior,2017-10-28,0.8,0.87,24
2242,Cabo de Peñas,Exterior,2017-10-29,0.6,0.81,23
2242,Cabo de Peñas,Exterior,2017-10-30,1.36,2.1,24
2242,Cabo de Peñas,Exterior,2017-10-31,1.71,2.0,24
2242,Cabo de Peñas,Exterior,2017-11-01,0.94,1.32,24
2242,Cabo de Peñas,Exterior,2017-11-02,0.46,0.54,24
2242,Cabo de Peñas,Exterior,2017-11-03,0.47,0.66,24
2242,Cabo de Peñas,Exterior,2017-11-04,1.05,2.34,24
2242,Cabo de Peñas,Exterior,2017-11-05,3.3,4.65,24
2242,Cabo de Peñas,Exterior,2017-11-06,3.12,4.42,24
2242,Cabo de Peñas,Exterior,2017-11-07,2.31,4.04,24
2242,Cabo de Peñas,Exterior,2017-11-08,4.22,4.9,24
2242,Cabo de Peñas,Exterior,2017-11-09,3.17,4.52,24
2242,Cabo de Peñas,Exterior,2017-11-10,2.65,2.97,24
2242,Cabo de Peñas,Exterior,2017-11-11,2.15,2.42,24
2242,Cabo de Peñas,Exterior,2017-11-12,2.89,3.34,24
2242,Cabo de Peñas,Exterior,2017-11-13,2.33,2.69,24
2242,Cabo de Peñas,Exterior,2017-11-14,1.78,1.92,3
2242,Cabo de Peñas,Exterior,2017-11-15,,,0
2242,Cabo de Peñas,Exterior,2017-11-16,1.91,1.91,1
2242,Cabo de Peñas,Exterior,2017-11-17,1.48,1.76,14
2242,Cabo de Peñas,Exterior,2017-11-18,1.64,1.83,24
2242,Cabo de Peñas,Exterior,2017-11-19,1.37,1.82,24
2242,Cabo de Peñas,Exterior,2017-11-20,1.28,1.28,8
2242,Cabo de Peñas,Exterior,2017-11-21,,,0
2242,Cabo de Peñas,Exterior,2017-11-22,,,0
2242,Cabo de Peñas,Exterior,2017-11-23,2.25,2.92,13
2242,Cabo de Peñas,Exterior,2017-11-24,2.27,2.58,24
2242,Cabo de Peñas,Exterior,2017-11-25,2.29,2.54,24
2242,Cabo de Peñas,Exterior,2017-11-26,2.03,2.41,24
2242,Cabo de Peñas,Exterior,2017-11-27,1.36,1.73,24
2242,Cabo de Peñas,Exterior,2017-11-28,1.62,2.5,24
2242,Cabo de Peñas,Exterior,2017-11-29,2.66,2.94,24
2242,Cabo de Peñas,Exterior,2017-11-30,2.39,2.6,12
2242,Cabo de Peñas,Exterior,2017-12-01,,,0
2242,Cabo de Peñas,Exterior,2017-12-02,,,0
2242,Cabo de Peñas,Exterior,2017-12-03,,,0
2242,Cabo de Peñas,Exterior,2017-12-04,,,0
2242,Cabo de Peñas,Exterior,2017-12-05,,,0
2242,Cabo de Peñas,Exterior,2017-12-06,,,0
2242,Cabo de Peñas,Exterior,2017-12-07,,,0
2242,Cabo de Peñas,Exterior,2017-12-08,,,0
2242,Cabo de Peñas,Exterior,2017-12-09,,,0
2242,Cabo de Peñas,Exterior,2017-12-10,,,0
2242,Cabo de Peñas,Exterior,2017-12-11,,,0
2242,Cabo de Peñas,Exterior,2017-12-12,,,0
2242,Cabo de Peñas,Exterior,2017-12-13,,,0
2242,Cabo de Peñas,Exterior,2017-12-14,,,0
2242,Cabo de Peñas,Exterior,2017-12-15,,,0
2242,Cabo de Peñas,Exterior,2017-12-16,,,0
2242,Cabo de Peñas,Exterior,2017-12-17,,,0
2242,Cabo de Peñas,Exterior,2017-12-18,,,0
2242,Cabo de Peñas,Exterior,2017-12-19,,,0
2242,Cabo de Peñas,Exterior,2017-12-20,,,0
2242,Cabo de Peñas,Exterior,2017-12-21,,,0
2242,Cabo de Peñas,Exterior,2017-12-22,,,0
2242,Cabo de Peñas,Exterior,2017-12-23,,,0
2242,Cabo de Peñas,Exterior,2017-12-24,,,0
2242,Cabo de Peñas,Exterior,2017-12-25,,,0
2242,Cabo de Peñas,Exterior,2017-12-26,,,0
2242,Cabo de Peñas,Exterior,2017-12-27,,,0
2242,Cabo de Peñas,Exterior,2017-12-28,,,0
2242,Cabo de Peñas,Exterior,2017-12-29,,,0
2242,Cabo de Peñas,Exterior,2017-12-30,,,0
2242,Cabo de Peñas,Exterior,2017-12-31,,,0
2242,Cabo de Peñas,Exterior,2018-01-01,,,0
2242,Cabo de Peñas,Exterior,2018-01-02,,,0
2242,Cabo de Peñas,Exterior,2018-01-03,,,0
2242,Cabo de Peñas,Exterior,2018-01-04,,,0
2242,Cabo de Peñas,Exterior,2018-01-05,,,0
2242,Cabo de Peñas,Exterior,2018-01-06,,,0
2242,Cabo de Peñas,Exterior,2018-01-07,,,0
2242,Cabo de Peñas,Exterior,2018-01-08,,,0
2242,Cabo de Peñas,Exterior,2018-01-09,,,0
2242,Cabo de Peñas,Exterior,2018-01-10,,,0
2242,Cabo de Peñas,Exterior,2018-01-11,,,0
2242,Cabo de Peñas,Exterior,2018-01-12,,,0
2242,Cabo de Peñas,Exterior,2018-01-13,,,0
2242,Cabo de Peñas,Exterior,2018-01-14,,,0
2242,Cabo de Peñas,Exterior,2018-01-15,,,0
2242,Cabo de Peñas,Exterior,2018-01-16,,,0
2242,Cabo de Peñas,Exterior,2018-01-17,,,0
2242,Cabo de Peñas,Exterior,2018-01-18,,,0
2242,Cabo de Peñas,Exterior,2018-01-19,,,0
2242,Cabo de Peñas,Exterior,2018-01-20,,,0
2242,Cabo de Peñas,Exterior,2018-01-21,,,0
2242,Cabo de Peñas,Exterior,2018-01-22,,,0
2242,Cabo de Peñas,Exterior,2018-01-23,2.57,2.91,7
2242,Cabo de Peñas,Exterior,2018-01-24,3.0,4.93,24
2242,Cabo de Peñas,Exterior,2018-01-25,4.77,5.81,24
2242,Cabo de Peñas,Exterior,2018-01-26,4.61,5.3,24
2242,Cabo de Peñas,Exterior,2018-01-27,2.84,3.95,24
2242,Cabo de Peñas,Exterior,2018-01-28,2.13,2.73,24
2242,Cabo de Peñas,Exterior,2018-01-29,2.15,2.49,24
2242,Cabo de Peñas,Exterior,2018-01-30,2.23,2.63,24
2242,Cabo de Peñas,Exterior,2018-01-31,1.66,1.91,24
2242,Cabo de Peñas,Exterior,2018-02-01,3.93,5.28,24
2242,Cabo de Peñas,Exterior,2018-02-02,3.79,5.07,24
2242,Cabo de Peñas,Exterior,2018-02-03,2.77,3.58,24
2242,Cabo de Peñas,Exterior,2018-02-04,4.08,4.98,24
2242,Cabo de Peñas,Exterior,2018-02-05,4.48,6.09,24
2242,Cabo de Peñas,Exterior,2018-02-06,2.13,3.12,24
2242,Cabo de Peñas,Exterior,2018-02-07,4.53,5.63,24
2242,Cabo de Peñas,Exterior,2018-02-08,2.85,3.92,24
2242,Cabo de Peñas,Exterior,2018-02-09,2.9,4.27,24
2242,Cabo de Peñas,Exterior,2018-02-10,4.47,5.9,24
2242,Cabo de Peñas,Exterior,2018-02-11,3.63,4.14,24
2242,Cabo de Peñas,Exterior,2018-02-12,3.84,4.3,24
2242,Cabo de Peñas,Exterior,2018-02-13,4.19,4.86,24
2242,Cabo de Peñas,Exterior,2018-02-14,3.82,4.43,24
2242,Cabo de Peñas,Exterior,2018-02-15,4.05,5.71,24
2242,Cabo de Peñas,Exterior,2018-02-16,4.88,6.17,24
2242,Cabo de Peñas,Exterior,2018-02-17,3.31,4.33,24
2242,Cabo de Peñas,Exterior,2018-02-18,2.18,2.52,24
2242,Cabo de Peñas,Exterior,2018-02-19,2.54,2.93,24
2242,Cabo de Peñas,Exterior,2018-02-20,2.99,3.6,24
2242,Cabo de Peñas,Exterior,2018-02-21,3.1,3.58,24
2242,Cabo de Peñas,Exterior,2018-02-22,2.14,2.62,24
2242,Cabo de Peñas,Exterior,2018-02-23,1.67,2.06,24
2242,Cabo de Peñas,Exterior,2018-02-24,1.42,1.65,24
2242,Cabo de Peñas,Exterior,2018-02-25,2.09,2.82,24
2242,Cabo de Peñas,Exterior,2018-02-26,2.55,3.56,24
2242,Cabo de Peñas,Exterior,2018-02-27,3.04,3.56,24
2242,Cabo de Peñas,Exterior,2018-02-28,2.8,3.38,24
2242,Cabo de Peñas,Exterior,2018-03-01,2.53,3.97,24
2242,Cabo de Peñas,Exterior,2018-03-02,2.8,3.97,24
2242,Cabo de Peñas,Exterior,2018-03-03,1.88,2.23,24
2242,Cabo de Peñas,Exterior,2018-03-04,1.92,2.4,24
2242,Cabo de Peñas,Exterior,2018-03-05,1.71,2.02,24
2242,Cabo de Peñas,Exterior,2018-03-06,2.62,3.22,24
2242,Cabo de Peñas,Exterior,2018-03-07,2.73,3.21,24
2242,Cabo de Peñas,Exterior,2018-03-08,1.4,1.96,24
2242,Cabo de Peñas,Exterior,2018-03-09,1.17,1.28,24
2242,Cabo de Peñas,Exterior,2018-03-10,1.38,1.77,24
2242,Cabo de Peñas,Exterior,2018-03-11,2.82,3.35,24
2242,Cabo de Peñas,Exterior,2018-03-12,3.35,3.85,24
2242,Cabo de Peñas,Exterior,2018-03-13,2.26,3.17,24
2242,Cabo de Peñas,Exterior,2018-03-14,1.35,2.04,24
2242,Cabo de Peñas,Exterior,2018-03-15,2.8,3.53,24
2242,Cabo de Peñas,Exterior,2018-03-16,3.75,4.32,24
2242,Cabo de Peñas,Exterior,2018-03-17,3.56,4.36,24
2242,Cabo de Peñas,Exterior,2018-03-18,2.64,3.24,24
2242,Cabo de Peñas,Exterior,2018-03-19,2.87,3.56,24
2242,Cabo de Peñas,Exterior,2018-03-20,3.16,4.09,24
2242,Cabo de Peñas,Exterior,2018-03-21,2.06,2.57,24
2242,Cabo de Peñas,Exterior,2018-03-22,1.44,1.7,24
2242,Cabo de Peñas,Exterior,2018-03-23,1.98,3.69,24
2242,Cabo de Peñas,Exterior,2018-03-24,5.36,6.96,5
2242,Cabo de Peñas,Exterior,2018-03-25,,,0
2242,Cabo de Peñas,Exterior,2018-03-26,,,0
2242,Cabo de Peñas,Exterior,2018-03-27,,,0
2242,Cabo de Peñas,Exterior,2018-03-28,,,0
2242,Cabo de Peñas,Exterior,2018-03-29,,,0
2242,Cabo de Peñas,Exterior,2018-03-30,,,0
2242,Cabo de Peñas,Exterior,2018-03-31,,,0
2242,Cabo de Peñas,Exterior,2018-04-01,,,0
2242,Cabo de Peñas,Exterior,2018-04-02,,,0
2242,Cabo de Peñas,Exterior,2018-04-03,,,0
2242,Cabo de Peñas,Exterior,2018-04-04,,,0
2242,Cabo de Peñas,Exterior,2018-04-05,,,0
2242,Cabo de Peñas,Exterior,2018-04-06,,,0
2242,Cabo de Peñas,Exterior,2018-04-07,,,0
2242,Cabo de Peñas,Exterior,2018-04-08,,,0
2242,Cabo de Peñas,Exterior,2018-04-09,,,0
2242,Cabo de Peñas,Exterior,2018-04-10,,,0
2242,Cabo de Peñas,Exterior,2018-04-11,,,0
2242,Cabo de Peñas,Exterior,2018-04-12,1.85,2.08,14
2242,Cabo de Peñas,Exterior,2018-04-13,2.56,3.48,24
2242,Cabo de Peñas,Exterior,2018-04-14,2.6,3.22,24
2242,Cabo de Peñas,Exterior,2018-04-15,2.6,4.3,24
2242,Cabo de Peñas,Exterior,2018-04-16,3.3,4.18,24
2242,Cabo de Peñas,Exterior,2018-04-17,3.05,4.46,24
2242,Cabo de Peñas,Exterior,2018-04-18,3.71,4.54,24
2242,Cabo de Peñas,Exterior,2018-04-19,2.43,2.78,24
2242,Cabo de Peñas,Exterior,2018-04-20,2.3,2.54,24
2242,Cabo de Peñas,Exterior,2018-04-21,1.65,2.03,24
2242,Cabo de Peñas,Exterior,2018-04-22,1.16,1.28,24
2242,Cabo de Peñas,Exterior,2018-04-23,1.38,1.58,24
2242,Cabo de Peñas,Exterior,2018-04-24,1.28,1.45,24
2242,Cabo de Peñas,Exterior,2018-04-25,1.2,1.87,24
2242,Cabo de Peñas,Exterior,2018-04-26,2.24,2.64,24
2242,Cabo de Peñas,Exterior,2018-04-27,3.21,4.82,24
2242,Cabo de Peñas,Exterior,2018-04-28,2.2,3.43,24
2242,Cabo de Peñas,Exterior,2018-04-29,1.42,2.17,24
2242,Cabo de Peñas,Exterior,2018-04-30,1.82,2.23,24
2242,Cabo de Peñas,Exterior,2018-05-01,1.13,1.61,24
2242,Cabo de Peñas,Exterior,2018-05-02,1.72,2.73,24
2242,Cabo de Peñas,Exterior,2018-05-03,2.21,2.73,24
2242,Cabo de Peñas,Exterior,2018-05-04,2.12,2.58,24
2242,Cabo de Peñas,Exterior,2018-05-05,1.55,1.85,24
2242,Cabo de Peñas,Exterior,2018-05-06,1.25,1.44,24
2242,Cabo de Peñas,Exterior,2018-05-07,1.68,2.01,24
2242,Cabo de Peñas,Exterior,2018-05-08,1.5,1.73,24
2242,Cabo de Peñas,Exterior,2018-05-09,2.18,3.01,24
2242,Cabo de Peñas,Exterior,2018-05-10,3.48,4.84,24
2242,Cabo de Peñas,Exterior,2018-05-11,2.89,3.89,24
2242,Cabo de Peñas,Exterior,2018-05-12,3.02,3.77,24
2242,Cabo de Peñas,Exterior,2018-05-13,3.33,3.91,24
2242,Cabo de Peñas,Exterior,2018-05-14,2.35,3.23,23
2242,Cabo de Peñas,Exterior,2018-05-15,1.48,1.72,24
2242,Cabo de Peñas,Exterior,2018-05-16,1.28,1.45,24
2242,Cabo de Peñas,Exterior,2018-05-17,1.42,1.88,24
2242,Cabo de Peñas,Exterior,2018-05-18,1.1,1.52,24
2242,Cabo de Peñas,Exterior,2018-05-19,0.81,1.24,24
2242,Cabo de Peñas,Exterior,2018-05-20,1.55,1.91,24
2242,Cabo de Peñas,Exterior,2018-05-21,1.22,1.58,24
2242,Cabo de Peñas,Exterior,2018-05-22,1.39,1.77,24
2242,Cabo de Peñas,Exterior,2018-05-23,1.61,1.94,24
2242,Cabo de Peñas,Exterior,2018-05-24,1.17,1.44,24
2242,Cabo de Peñas,Exterior,2018-05-25,1.39,1.61,24
2242,Cabo de Peñas,Exterior,2018-05-26,1.64,1.96,24
2242,Cabo de Peñas,Exterior,2018-05-27,1.36,1.63,24
2242,Cabo de Peñas,Exterior,2018-05-28,1.03,1.17,24
2242,Cabo de Peñas,Exterior,2018-05-29,1.1,1.27,24
2242,Cabo de Peñas,Exterior,2018-05-30,1.59,2.0,24
2242,Cabo de Peñas,Exterior,2018-05-31,1.78,2.11,24
2242,Cabo de Peñas,Exterior,2018-06-01,1.52,1.79,24
2242,Cabo de Peñas,Exterior,2018-06-02,1.18,1.5,24
2242,Cabo de Peñas,Exterior,2018-06-03,1.25,2.07,24
2242,Cabo de Peñas,Exterior,2018-06-04,1.33,1.63,24
2242,Cabo de Peñas,Exterior,2018-06-05,0.96,1.21,24
2242,Cabo de Peñas,Exterior,2018-06-06,0.97,1.12,24
2242,Cabo de Peñas,Exterior,2018-06-07,0.87,1.01,24
2242,Cabo de Peñas,Exterior,2018-06-08,1.56,1.94,24
2242,Cabo de Peñas,Exterior,2018-06-09,1.58,1.82,24
2242,Cabo de Peñas,Exterior,2018-06-10,1.15,1.41,24
2242,Cabo de Peñas,Exterior,2018-06-11,1.0,1.22,24
2242,Cabo de Peñas,Exterior,2018-06-12,1.68,1.92,24
2242,Cabo de Peñas,Exterior,2018-06-13,1.26,1.59,24
